p_Bk;	delta_p;	m_Br;	T_t5_ro;	T_t5_ru;	T_t5_lo;	T_t5_lu;	T_tank;	n1;	n2;	Q;	P;	p	p_t5_li;	p_t5_la;	p_5_l;	p_5_r;	p_t5_ri;	p5_t5_ra;	p_env;	T_env;
2,093;8,796;5,892;683,000;681,000;680,750;679,000;18,000;132284,860;4881,000;19,670;10,060;-7,670;28,110;937,270;937,390;63,410;24,480;940,480;26,840
2,093;8,914;5,888;682,750;681,250;681,500;679,250;18,000;132294,580;4881,000;19,670;10,060;-7,260;25,380;946,550;936,900;71,040;19,190;940,480;26,840
2,094;9,010;5,899;683,000;681,000;681,750;679,250;18,000;132241,110;4892,000;20,090;10,290;-9,130;27,790;942,890;945,570;67,610;20,640;940,490;26,820
2,100;8,976;5,892;682,000;680,750;681,500;679,000;18,000;132071,330;4892,000;20,090;10,290;-6,510;23,380;943,500;927,380;46,300;15,330;940,460;26,840
2,087;8,828;5,903;682,500;680,500;681,500;679,000;18,000;132081,000;4892,000;20,090;10,290;-7,670;41,210;940,690;939,710;76,640;24,040;940,450;26,840
2,087;8,902;5,892;683,000;680,500;681,500;678,750;18,000;132168,300;4892,000;20,090;10,290;-8,110;31,960;930,920;933,850;42,210;20,360;940,450;26,840
2,091;8,610;5,899;683,000;680,500;681,500;679,000;18,000;132129,500;4892,000;20,090;10,290;-8,350;38,320;941,910;938,370;66,400;18,170;940,450;26,840
2,085;8,685;5,906;683,000;680,250;681,500;679,250;18,000;132158,580;4892,000;19,880;10,190;-7,130;29,340;936,900;933,240;75,650;16,380;940,450;26,890
2,094;8,766;5,895;683,000;680,500;681,250;679,250;18,000;132163,450;4892,000;19,880;10,190;-10,090;27,820;947,650;930,070;61,790;16,320;940,490;26,820
2,090;8,823;5,877;683,250;680,750;681,250;679,000;18,000;132163,450;4892,000;19,880;10,190;-8,640;24,930;925,800;942,760;68,510;26,830;940,420;26,840
2,088;9,080;5,899;683,500;680,750;681,250;679,250;17,750;132187,700;4892,000;19,880;10,190;-9,320;26,340;936,540;922,620;65,730;7,960;940,430;26,840
2,088;8,775;5,895;683,500;680,750;681,500;679,250;18,000;132197,420;4892,000;19,880;10,190;-6,390;28,910;947,650;942,760;62,280;10,510;940,460;26,840
2,092;8,559;5,881;683,500;680,500;681,500;679,000;17,750;132163,450;4892,000;19,880;10,190;-9,940;31,730;929,700;933,490;70,580;13,120;940,420;26,840
2,088;8,757;5,903;683,750;680,750;681,500;679,250;18,000;132178,000;4886,000;19,880;10,170;-8,520;28,850;933,490;920,060;58,140;20,670;940,470;26,890
2,084;8,584;5,895;683,500;681,000;681,500;679,000;18,000;132187,700;4886,000;19,880;10,170;-6,940;27,730;947,280;952,770;79,610;18,790;940,530;26,840
2,094;8,690;5,895;683,750;681,250;681,500;679,000;18,000;132168,300;4886,000;19,880;10,170;-9,000;30,450;924,700;927,260;53,120;16,730;940,500;26,820
2,094;8,823;5,892;684,000;681,250;681,250;678,750;18,000;132182,860;4886,000;19,880;10,170;-5,880;27,180;944,840;944,720;53,570;20,360;940,490;26,890
2,089;8,830;5,903;683,750;681,000;681,250;678,750;18,000;132178,000;4886,000;19,880;10,170;-8,170;30,600;928,600;930,680;68,980;20,300;940,490;26,840
