p_Bk;	delta_p;	m_Br;	T_t5_ro;	T_t5_ru;	T_t5_lo;	T_t5_lu;	T_tank;	n1;	n2;	Q;	P;	p	p_t5_li;	p_t5_la;	p_5_l;	p_5_r;	p_t5_ri;	p5_t5_ra;	p_env;	T_env;
2,086;8,998;5,873;681,250;683,750;671,750;675,000;16,750;132182,860;6128,000;16,530;10,610;-7,440;19,220;940,080;939,220;78,910;22,240;940,420;27,230
2,086;8,808;5,881;681,250;683,750;671,500;674,750;16,750;132153,730;6128,000;16,530;10,610;-8,230;18,440;925,430;940,570;69,700;14,200;940,450;27,200
2,086;8,496;5,888;681,500;683,750;671,500;674,750;16,750;132124,640;6128,000;16,740;10,740;-7,190;22,670;935,560;935,190;73,710;15,510;940,460;27,200
2,086;8,732;5,863;681,500;683,500;671,750;674,750;16,750;132144,030;6128,000;16,740;10,740;-7,410;13,620;931,900;932,390;66,430;14,080;940,420;27,230
2,092;8,814;5,870;681,500;683,250;671,750;675,000;16,750;132134,340;6128,000;16,740;10,740;-9,440;26,940;935,930;934,710;68,900;17,920;940,440;27,230
2,090;8,486;5,892;681,500;683,250;671,750;675,000;16,750;132110,090;6128,000;16,740;10,740;-8,170;22,090;935,320;949,600;63,670;19,570;940,410;27,230
2,089;8,806;5,881;681,750;683,250;671,750;675,000;16,750;132085,860;6128,000;16,740;10,740;-7,160;28,690;933,730;939,100;74,270;21,290;940,470;27,230
2,094;8,796;5,881;681,750;683,500;671,750;675,000;16,750;132158,580;6128,000;16,740;10,740;-9,000;25,510;938,120;949,840;66,890;20,760;940,450;27,230
2,085;8,990;5,881;682,000;683,500;671,750;675,000;16,750;132168,300;6146,000;16,740;10,780;-7,230;19,840;938,860;930,920;76,390;14,780;940,390;27,230
2,086;8,896;5,873;682,000;683,500;671,750;675,250;16,750;132197,420;6146,000;16,740;10,780;-5,380;17,480;937,510;947,280;73,210;23,550;940,430;27,230
2,090;8,582;5,870;682,000;683,750;671,750;675,250;17,000;132168,300;6146,000;16,740;10,780;-8,460;19,750;935,930;939,960;71,160;9,120;940,420;27,250
2,093;9,014;5,877;682,250;683,750;671,750;675,250;16,750;132187,700;6146,000;16,740;10,780;-6,600;28,220;948,870;949,600;74,820;26,310;940,390;27,200
2,086;8,434;5,870;682,250;683,750;671,750;675,250;17,000;132187,700;6146,000;16,740;10,780;-6,570;28,970;930,070;927,020;67,960;24,940;940,430;27,250
2,090;8,979;5,873;682,250;683,750;671,750;675,250;17,000;132197,420;6146,000;16,740;10,780;-9,290;22,300;935,070;936,290;68,490;18,910;940,440;27,250
2,086;8,830;5,866;682,250;683,750;671,750;675,250;17,000;132163,450;6146,000;16,740;10,780;-6,970;24,210;926,280;934,100;64,750;22,990;940,370;27,250
2,087;8,938;5,863;682,250;683,750;671,750;675,250;17,000;132124,640;6146,000;16,740;10,780;-7,470;11,040;935,680;927,380;75,830;13,050;940,370;27,230
2,088;8,973;5,881;682,000;683,500;671,750;675,250;16,750;132124,640;6146,000;16,740;10,780;-8,400;19,690;937,150;936,290;73,330;25,350;940,430;27,200
2,090;8,913;5,873;682,000;683,500;671,500;675,250;17,000;132105,250;6146,000;16,740;10,780;-7,130;27,030;949,110;940,570;66,490;21,140;940,390;27,230
2,088;8,768;5,881;681,750;683,250;671,500;675,250;16,750;132144,030;6146,000;16,740;10,780;-8,870;24,590;935,070;943,620;71,910;9,820;940,400;27,250
2,082;8,846;5,873;681,750;683,250;671,500;675,500;17,000;132066,470;6158,000;16,530;10,660;-8,290;27,670;930,430;929,340;66,430;11,970;940,380;27,230
2,091;8,654;5,884;681,750;683,000;671,500;675,500;17,000;132158,580;6158,000;16,530;10,660;-6,940;19,020;931,290;925,430;70,210;19,360;940,380;27,230
2,086;8,667;5,873;682,000;683,000;671,750;675,500;17,000;132231,410;6158,000;16,530;10,660;-7,070;21,100;937,760;939,470;61,240;26,860;940,430;27,230
2,092;9,129;5,866;682,000;683,250;671,750;675,500;17,000;132255,690;6158,000;16,530;10,660;-6,480;14,960;927,990;938,610;62,250;30,630;940,460;27,230
2,091;8,806;5,888;682,000;683,250;671,750;675,500;17,000;132250,840;6158,000;16,530;10,660;-9,160;17,480;936,290;938,000;71,370;20,040;940,450;27,250
2,094;8,686;5,866;682,000;683,250;671,750;675,500;17,000;132245,970;6158,000;16,530;10,660;-6,340;22,940;941,910;942,890;66,770;22,740;940,440;27,250
2,090;8,607;5,877;682,250;683,250;671,750;675,500;17,000;132216,840;6172,000;16,740;10,820;-8,610;21,550;938,980;931,530;60,070;15,180;940,420;27,250
2,089;9,036;5,877;682,000;683,000;671,500;675,500;17,000;132182,860;6172,000;16,740;10,820;-8,710;20,300;926,040;926,890;69,860;14,840;940,370;27,230
2,085;8,896;5,873;681,750;683,000;671,750;675,500;17,000;132134,340;6172,000;16,740;10,820;-9,680;19,780;938,120;945,080;66,020;21,490;940,470;27,280
2,090;8,866;5,881;681,500;682,750;671,750;675,500;17,000;132139,190;6172,000;16,740;10,820;-6,780;25,980;930,680;926,280;54,800;11,820;940,440;27,250
2,090;9,080;5,884;681,500;682,750;671,750;675,750;17,000;132211,980;6172,000;16,740;10,820;-7,800;22,700;938,120;938,000;70,110;16,590;940,420;27,250
2,090;9,068;5,884;681,500;683,000;672,000;675,750;17,000;132226,550;6172,000;16,740;10,820;-7,990;29,660;934,340;938,860;72,090;14,260;940,400;27,230
2,086;8,542;5,877;681,500;683,000;672,000;675,500;17,000;132216,840;6172,000;17,160;11,090;-7,960;17,270;926,040;937,390;58,560;23,520;940,420;27,230
