2,325;10,984;6,566;726,250;688,250;24,250;136193,390;4958,000;21,570;11,200;953,380;26,790;0,000
2,327;11,045;6,570;726,500;688,500;24,250;136224,310;4958,000;21,570;11,200;953,390;26,790;0,000
2,330;11,074;6,563;726,750;688,500;24,250;136260,410;4958,000;21,570;11,200;953,400;26,740;0,000
2,333;11,209;6,563;726,750;688,500;24,250;136255,250;4958,000;21,570;11,200;953,380;26,820;0,000
2,330;11,365;6,566;726,750;688,500;24,500;136193,390;4958,000;21,570;11,200;953,340;26,790;0,000
2,326;11,011;6,559;726,750;688,750;24,250;136188,230;4953,000;21,770;11,290;953,420;26,820;0,000
2,334;11,235;6,563;726,750;688,750;24,500;136224,310;4953,000;21,770;11,290;953,390;26,790;0,000
2,333;11,092;6,559;726,750;688,750;24,250;136260,410;4953,000;21,770;11,290;953,370;26,820;0,000
2,337;11,031;6,566;726,750;688,750;24,500;136260,410;4953,000;21,770;11,290;953,390;26,790;0,000
2,331;11,381;6,566;726,750;688,750;24,500;136291,360;4953,000;21,770;11,290;953,370;26,740;0,000
2,324;11,231;6,566;727,000;688,750;24,250;136286,200;4953,000;21,360;11,080;953,340;26,790;0,000
2,330;11,135;6,555;727,000;688,500;24,250;136265,560;4953,000;21,360;11,080;953,430;26,790;0,000
2,330;10,800;6,566;726,750;688,500;24,250;136239,780;4953,000;21,360;11,080;953,470;26,790;0,000
2,329;11,083;6,555;726,500;688,500;24,250;136239,780;4953,000;21,360;11,080;953,350;26,740;0,000
2,333;11,423;6,563;726,500;688,750;24,250;136296,520;4953,000;21,360;11,080;953,380;26,820;0,000
2,330;11,067;6,555;726,500;688,750;24,250;136275,880;4953,000;21,360;11,080;953,370;26,820;0,000
2,331;11,470;6,566;726,500;688,500;24,500;136286,200;4954,000;21,770;11,300;953,450;26,790;0,000
2,336;10,940;6,566;726,250;688,500;24,500;136265,560;4954,000;21,770;11,300;953,370;26,790;0,000
2,330;11,040;6,563;726,250;688,750;24,500;136224,310;4954,000;21,770;11,300;953,370;26,790;0,000
2,333;11,361;6,570;726,000;688,500;24,500;136229,470;4954,000;21,770;11,300;953,500;26,790;0,000
2,329;11,108;6,555;726,000;688,500;24,500;136244,940;4954,000;21,770;11,300;953,430;26,790;0,000
2,330;10,996;6,555;726,000;688,500;24,500;136255,250;4957,000;21,770;11,300;953,390;26,790;0,000
2,330;11,031;6,563;726,250;688,500;24,500;136327,480;4957,000;21,770;11,300;953,390;26,740;0,000
2,343;11,420;6,566;726,250;688,750;24,250;136348,140;4957,000;21,770;11,300;953,360;26,790;0,000
2,331;10,953;6,566;726,250;688,750;24,250;136265,560;4957,000;21,770;11,300;953,370;26,820;0,000
2,334;11,157;6,563;726,250;688,500;24,250;136255,250;4957,000;21,770;11,300;953,420;26,740;0,000
2,334;11,079;6,559;726,250;688,500;24,250;136327,480;4957,000;21,770;11,300;953,380;26,790;0,000
2,341;11,089;6,559;726,250;688,500;24,250;136358,470;4957,000;21,770;11,300;953,360;26,790;0,000
2,337;11,516;6,566;726,500;688,500;24,250;136332,660;4957,000;21,770;11,300;953,400;26,790;0,000
2,330;10,804;6,563;726,250;688,500;24,250;136332,660;4957,000;21,770;11,300;953,390;26,790;0,000
2,334;11,133;6,548;726,500;688,250;24,500;136312,000;4957,000;21,770;11,300;953,340;26,790;0,000
2,337;10,825;6,566;726,750;688,500;24,500;136332,660;4957,000;21,770;11,300;953,350;26,790;0,000
2,330;11,263;6,566;726,500;688,500;24,250;136379,140;4938,000;21,770;11,260;953,410;26,820;0,000
2,330;11,330;6,563;726,750;688,500;24,250;136373,970;4938,000;21,770;11,260;953,370;26,790;0,000
