p_Bk;	delta_p;	m_Br;	T_t5_ro;	T_t5_ru;	T_t5_lo;	T_t5_lu;	T_tank;	n1;	n2;	Q;	P;	p	p_t5_li;	p_t5_la;	p_5_l;	p_5_r;	p_t5_ri;	p5_t5_ra;	p_env;	T_env;
0,942;0,090;0,160;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,310;0,540;938,610;938,250;-0,300;-0,340;940,920;22,430
0,942;0,094;0,153;21,750;23,000;22,750;22,000;17,250;0,000;0,000;0,210;0,000;-0,340;0,480;938,610;938,370;-0,300;-0,280;940,880;22,380
0,942;0,094;0,135;21,750;23,000;22,750;22,250;17,250;0,000;0,000;0,210;0,000;-0,310;0,480;938,860;938,370;-0,300;-0,340;940,850;22,380
0,942;0,089;0,146;21,750;23,000;22,750;22,500;17,250;0,000;0,000;0,210;0,000;-0,250;0,480;938,610;938,610;-0,270;-0,280;940,880;22,430
0,942;0,087;0,146;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,980;938,250;-0,300;-0,280;940,840;22,430
0,944;0,087;0,146;21,750;23,000;22,750;22,250;17,250;0,000;0,000;0,210;0,000;-0,340;0,540;938,860;938,370;-0,300;-0,310;940,880;22,460
0,944;0,090;0,135;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,610;938,370;-0,270;-0,310;940,880;22,430
0,942;0,094;0,124;21,750;23,000;22,750;22,500;17,250;0,000;0,000;0,210;0,000;-0,310;0,480;938,860;938,370;-0,270;-0,340;940,880;22,430
0,943;0,090;0,124;21,750;22,750;22,750;22,000;17,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,250;-0,270;-0,280;940,890;22,380
0,942;0,096;0,146;21,750;23,000;22,750;22,500;17,250;0,000;0,000;0,210;0,000;-0,340;0,450;938,610;938,250;-0,270;-0,340;940,860;22,430
0,942;0,091;0,135;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,340;0,510;938,860;938,370;-0,330;-0,310;940,900;22,380
0,943;0,097;0,131;21,750;22,750;22,500;22,250;17,250;0,000;0,000;0,210;0,000;-0,310;0,450;938,860;938,250;-0,270;-0,340;940,860;22,430
0,942;0,089;0,142;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,280;0,480;938,610;938,610;-0,270;-0,310;940,830;22,430
0,942;0,084;0,150;21,750;23,000;22,750;22,500;17,250;0,000;0,000;0,210;0,000;-0,250;0,540;938,490;938,250;-0,300;-0,280;940,880;22,380
0,944;0,087;0,142;21,750;23,000;22,500;22,500;17,250;0,000;0,000;0,210;0,000;-0,310;0,540;938,980;938,250;-0,270;-0,340;940,880;22,380
0,942;0,089;0,131;21,750;22,750;22,500;21,500;17,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,610;938,250;-0,270;-0,280;940,870;22,380
0,942;0,094;0,131;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,860;938,250;-0,300;-0,280;940,910;22,430
0,942;0,090;0,150;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,370;-0,300;-0,250;940,870;22,380
0,943;0,097;0,128;21,750;23,000;22,750;22,250;17,250;0,000;0,000;0,210;0,000;-0,250;0,480;938,610;938,250;-0,300;-0,280;940,880;22,380
0,944;0,094;0,138;21,750;22,750;22,500;21,750;17,000;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,370;-0,300;-0,280;940,870;22,380
0,942;0,090;0,150;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,310;0,540;938,980;938,250;-0,270;-0,310;940,870;22,430
0,942;0,096;0,120;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,490;938,250;-0,270;-0,310;940,870;22,430
0,943;0,091;0,153;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,280;0,540;938,860;938,250;-0,300;-0,280;940,860;22,430
0,942;0,097;0,138;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,340;0,510;938,610;938,370;-0,270;-0,310;940,900;22,380
0,943;0,096;0,160;21,750;22,750;22,500;21,750;17,250;0,000;0,000;0,210;0,000;-0,250;0,480;938,610;938,370;-0,270;-0,280;940,910;22,430
