p_Bk;	delta_p;	m_Br;	T_t5_ro;	T_t5_ru;	T_t5_lo;	T_t5_lu;	T_tank;	n1;	n2;	Q;	P;	p	p_t5_li;	p_t5_la;	p_5_l;	p_5_r;	p_t5_ri;	p5_t5_ra;	p_env;	T_env;
2,003;8,008;5,476;654,750;657,000;661,250;666,250;14,250;128484,240;5024,000;17,790;9,360;56,340;26,800;930,310;936,050;58,330;17,070;940,620;23,660
2,002;7,832;5,458;654,500;657,250;661,250;666,250;14,250;128456,730;5024,000;17,790;9,360;71,850;15,620;930,680;940,810;57,180;15,110;940,640;23,690
1,999;8,348;5,480;654,500;657,250;661,250;666,250;14,250;128447,560;5024,000;17,790;9,360;66,020;21,830;937,150;947,650;47,280;17,430;940,560;23,690
2,003;8,210;5,454;654,750;657,000;661,250;666,250;14,000;128424,660;5024,000;17,790;9,360;73,500;28,020;925,670;965,470;60,480;21,680;940,560;23,660
2,003;7,996;5,458;654,750;657,000;661,250;666,000;14,250;128401,760;5024,000;17,790;9,360;64,740;23,380;947,280;965,590;61,440;18,360;940,630;23,690
2,000;8,004;5,461;654,250;656,500;661,000;665,750;14,250;128355,970;5024,000;17,790;9,360;71,130;25,290;921,640;933,850;58,460;19,920;940,630;23,690
2,003;7,816;5,458;654,750;657,250;661,250;665,750;14,250;128401,760;5024,000;17,790;9,360;52,570;35,410;931,290;939,960;53,920;10,230;940,610;23,690
2,003;7,944;5,461;654,750;657,250;661,250;665,750;14,250;128392,600;5024,000;17,790;9,360;67,640;24,590;934,100;949,600;55,520;19,100;940,580;23,690
2,003;7,894;5,476;654,250;656,750;661,250;665,750;14,250;128369,700;5024,000;17,790;9,360;69,500;32,230;916,400;938,860;54,990;19,630;940,600;23,660
2,004;8,144;5,450;654,000;656,750;661,250;665,750;14,250;128369,700;5022,000;17,790;9,360;59,120;21,740;944,840;949,840;56,020;14,200;940,580;23,740
2,003;8,331;5,454;653,250;655,500;661,000;665,250;14,000;128369,700;5022,000;17,790;9,360;62,330;19,780;933,730;941,420;55,720;17,190;940,610;23,690
2,001;8,060;5,461;653,500;656,000;661,000;665,250;14,000;128355,970;5022,000;17,790;9,360;53,380;20,180;940,690;935,190;61,090;20,240;940,560;23,690
2,005;8,151;5,483;654,750;657,000;661,250;665,250;14,250;128388,020;5022,000;17,790;9,360;66,890;34,830;938,860;932,630;61,810;16,440;940,570;23,660
2,001;8,266;5,465;654,500;656,750;661,000;665,250;14,250;128365,120;5022,000;17,790;9,360;58,570;21,870;933,120;928,970;56,330;19,260;940,600;23,690
2,003;8,170;5,502;653,500;656,000;660,500;665,000;14,250;128401,760;5022,000;17,790;9,360;59,470;20,940;931,290;939,100;56,440;16,820;940,610;23,660
1,997;8,042;5,465;652,750;655,250;660,500;664,750;14,250;128269,090;5022,000;17,790;9,360;52,130;23,860;931,530;925,430;55,120;16,320;940,630;23,690
2,005;8,376;5,461;654,250;656,750;660,500;665,000;14,250;128333,100;5022,000;17,790;9,360;66,230;41,150;928,600;925,670;52,240;20,610;940,610;23,690
2,001;8,194;5,487;653,500;656,000;660,750;664,750;14,250;128351,400;5022,000;17,790;9,360;64,640;26,440;934,710;941,420;51,720;16,590;940,590;23,690
1,999;8,229;5,461;654,500;656,750;661,000;665,000;14,250;128392,600;5022,000;17,790;9,360;63,210;34,920;936,290;940,080;63,200;17,040;940,620;23,690
2,003;8,104;5,472;655,000;657,500;661,000;665,000;14,250;128383,430;5022,000;17,790;9,360;63,330;23,380;929,460;956,190;62,690;16,820;940,630;23,740
2,003;8,314;5,472;655,000;657,250;661,000;665,000;14,250;128438,410;5021,000;17,790;9,350;59,170;29,630;942,890;946,430;70,990;26,250;940,620;23,740
2,001;8,415;5,480;654,500;656,750;661,000;664,750;14,250;128442,980;5021,000;17,790;9,350;68,780;31,240;926,650;934,340;67,800;19,630;940,560;23,660
2,003;8,080;5,472;654,250;656,750;661,000;665,000;14,250;128442,980;5021,000;17,790;9,350;62,550;32,750;941,660;947,040;58,450;21,770;940,560;23,740
1,999;8,241;5,469;654,250;656,000;660,750;664,500;14,250;128036,420;5021,000;17,790;9,350;69,070;33,240;927,380;937,390;60,970;23,350;940,570;23,690
1,999;8,016;5,480;654,000;656,000;660,000;664,250;14,250;128077,410;5021,000;17,790;9,350;63,450;17,300;926,280;933,850;57,560;17,920;940,630;23,740
